0,1,2,3,4,5,6
29.0,-5.95,19.85,0.53,14,0,53
23.2,0.0,16.24,0.53,14,0,54
29.0,-7.39,19.85,0.48,14,0,55
-10.0,-4.06,-19.2,0.58,14,0,56
-10.0,5.17,-19.2,0.48,14,0,57
29.0,-7.57,19.85,0.48,14,0,58
29.0,-4.7,19.85,0.58,14,0,59
-10.0,3.29,-19.2,0.53,14,1,0
-10.0,7.59,-19.2,0.58,14,1,1
29.0,-0.14,19.85,0.53,14,1,2
23.29,-6.83,15.55,0.58,14,1,3
-10.0,-1.05,-18.48,0.53,14,1,4
-10.0,5.48,-19.2,0.44,14,1,5
29.0,-9.49,19.85,0.48,14,1,6
29.0,-6.24,19.85,0.48,14,1,7
-10.0,1.93,-19.2,0.48,14,1,8
-10.0,5.78,-19.2,0.53,14,1,9
-10.0,5.59,-19.2,0.58,14,1,10
28.02,-5.1,19.85,0.44,14,1,11
-10.0,1.25,-19.2,0.58,14,1,12
-10.0,5.92,-19.2,0.48,14,1,13
29.0,-9.22,19.85,0.58,14,1,14
29.0,-3.39,19.85,0.44,14,1,15
-10.0,0.43,-19.2,0.48,14,1,16
-10.0,6.54,-19.2,0.53,14,1,17
-10.0,2.34,-19.2,0.48,14,1,18
29.0,-4.39,19.85,0.48,14,1,20
29.0,-8.49,19.85,0.58,14,1,21
29.0,-5.91,19.85,0.44,14,1,22
-10.0,-3.3,-13.12,0.44,14,1,23
-10.0,3.38,-19.2,0.53,14,1,24
24.82,0.09,11.32,0.53,14,1,25
16.34,-4.56,11.7,0.48,14,1,26
1.68,3.56,0.0,0.58,14,1,27
-10.0,7.55,-19.2,0.53,14,1,28
29.0,-5.22,19.85,0.53,14,1,29
29.0,-7.42,19.85,0.58,14,1,30
-10.0,-2.92,-15.36,0.53,14,1,31
-10.0,4.82,-19.2,0.44,14,1,32
29.0,-8.0,19.85,0.58,14,1,33
27.29,-7.35,19.85,0.53,14,1,34
-10.0,0.13,-19.2,0.53,14,1,35
-10.0,6.06,-19.2,0.58,14,1,36
29.0,-10.45,19.85,0.53,14,1,37
29.0,-7.9,19.85,0.53,14,1,38
-10.0,-2.22,-19.2,0.58,14,1,39
-10.0,7.19,-19.2,0.53,14,1,40
29.0,-5.28,19.85,0.44,14,1,41
29.0,-2.81,19.85,0.58,14,1,42
6.59,-0.44,2.68,0.58,14,1,43
-10.0,6.89,-19.2,0.53,14,1,44
19.61,5.1,8.45,0.53,14,1,45
18.12,-7.07,14.37,0.53,14,1,46
-10.0,0.55,-19.2,0.53,14,1,47
-10.0,6.4,-19.2,0.53,14,1,48
20.98,4.07,7.76,0.53,14,1,49
15.63,-6.9,12.5,0.53,14,1,50
-10.0,2.04,-19.2,0.58,14,1,52
-10.0,7.15,-19.2,0.58,14,1,53
21.09,-4.89,8.59,0.44,14,1,54
19.41,-7.34,16.9,0.63,14,1,55
-10.0,-0.14,-19.2,0.53,14,1,56
-10.0,5.42,-19.2,0.53,14,1,57
29.0,-9.26,19.85,0.53,14,1,58
10.55,-5.68,5.32,0.63,14,1,59
-10.0,-0.92,-19.2,0.58,14,2,0
-10.0,6.42,-19.2,0.53,14,2,1
29.0,-9.82,19.85,0.48,14,2,2
18.46,-0.52,19.85,0.48,14,2,3
-10.0,-2.65,-19.2,0.48,14,2,4
-10.0,4.97,-19.2,0.48,14,2,5
29.0,-10.41,19.85,0.58,14,2,6
21.44,-4.02,19.85,0.53,14,2,7
-10.0,5.84,-19.2,0.48,14,2,8
-10.0,3.31,-19.2,0.53,14,2,9
29.0,-9.63,19.85,0.48,14,2,10
23.57,-5.1,19.85,0.48,14,2,11
-10.0,-7.31,-19.2,0.53,14,2,12
-10.0,2.27,-14.72,0.48,14,2,13
28.12,-8.57,14.11,0.53,14,2,14
20.19,-7.25,16.85,0.53,14,2,15
7.76,0.69,5.64,0.53,14,2,16
-10.0,6.12,-9.66,0.48,14,2,17
29.0,-6.6,14.75,0.48,14,2,18
19.65,-6.28,16.22,0.58,14,2,19
-10.0,-1.0,-19.2,0.53,14,2,20
-10.0,5.53,-19.2,0.53,14,2,21
29.0,-8.34,19.85,0.58,14,2,22
29.0,-5.42,19.85,0.58,14,2,24
-10.0,2.87,-19.2,0.48,14,2,25
-10.0,8.92,-19.2,0.53,14,2,26
29.0,-9.29,19.85,0.48,14,2,27
25.75,-6.07,19.85,0.48,14,2,28
-10.0,-0.48,-19.2,0.53,14,2,29
-10.0,6.73,-19.2,0.53,14,2,30
29.0,-6.8,19.85,0.53,14,2,31
29.0,-8.02,19.85,0.48,14,2,32
8.95,-3.86,9.24,0.48,14,2,33
-10.0,6.33,-19.2,0.48,14,2,34
29.0,-8.64,19.85,0.53,14,2,35
29.0,-7.63,19.85,0.48,14,2,36
-10.0,3.68,-19.2,0.53,14,2,37
-10.0,6.17,-19.2,0.53,14,2,38
29.0,-9.26,19.85,0.53,14,2,39
26.92,-4.95,19.85,0.48,14,2,40
-10.0,3.78,-19.2,0.48,14,2,41
-10.0,6.52,-19.2,0.53,14,2,42
29.0,-2.38,19.85,0.48,14,2,43
23.47,0.0,19.85,0.48,14,2,44
-10.0,-4.75,-13.4,0.44,14,2,45
-10.0,3.58,-19.2,0.53,14,2,46
29.0,-9.66,17.21,0.53,14,2,47
11.51,0.44,10.3,0.58,14,2,48
-10.0,1.67,-19.2,0.63,14,2,49
-10.0,7.16,-19.2,0.48,14,2,50
29.0,-8.91,19.85,0.58,14,2,51
24.66,-6.07,19.85,0.53,14,2,52
-10.0,0.85,-19.2,0.44,14,2,53
-10.0,6.9,-19.2,0.44,14,2,54
29.0,-8.77,19.85,0.53,14,2,56
26.92,-3.3,19.85,0.48,14,2,57
-10.0,-1.12,-8.54,0.63,14,2,58
-10.0,2.36,-19.2,0.58,14,2,59
29.0,-7.63,14.96,0.53,14,3,0
29.0,-6.5,19.85,0.53,14,3,1
-10.0,0.9,-19.2,0.48,14,3,2
-10.0,7.0,-19.2,0.58,14,3,3
29.0,-10.67,19.85,0.44,14,3,4
-10.0,6.41,-7.47,0.58,14,3,5
-10.0,-0.31,-11.39,0.58,14,3,6
-10.0,3.89,-19.2,0.58,14,3,7
29.0,-7.19,17.3,0.58,14,3,8
24.65,-7.12,19.85,0.58,14,3,9
-10.0,1.8,-19.2,0.58,14,3,10
-10.0,6.95,-19.2,0.53,14,3,11
29.0,-12.72,19.85,0.58,14,3,12
29.0,-7.61,19.85,0.48,14,3,13
-10.0,3.57,-19.2,0.53,14,3,14
-10.0,6.95,-19.2,0.53,14,3,15
29.0,-8.54,19.85,0.63,14,3,16
10.32,-4.84,2.95,0.68,14,3,17
-10.0,-0.76,-11.43,0.58,14,3,18
-10.0,6.37,-19.2,0.53,14,3,19
29.0,-9.23,19.85,0.53,14,3,20
-10.0,5.25,-3.16,0.53,14,3,21
-10.0,2.59,-19.2,0.53,14,3,22
-10.0,4.89,-19.2,0.44,14,3,23
29.0,-9.57,19.85,0.53,14,3,24
29.0,-7.06,19.85,0.48,14,3,25
-10.0,10.02,-19.2,0.53,14,3,26
-10.0,5.84,-19.2,0.53,14,3,28
29.0,-8.79,19.85,0.48,14,3,29
26.88,0.0,19.85,0.53,14,3,30
-10.0,-1.45,-19.2,0.63,14,3,31
-10.0,4.69,-19.2,0.48,14,3,32
29.0,-6.84,19.85,0.44,14,3,33
29.0,-6.05,19.85,0.53,14,3,34
-10.0,-1.57,-19.2,0.53,14,3,35
-10.0,5.07,-19.2,0.58,14,3,36
29.0,-10.33,19.85,0.63,14,3,37
-10.0,6.97,-11.11,0.48,14,3,38
-10.0,0.57,-19.2,0.58,14,3,39
-10.0,7.17,-19.2,0.58,14,3,40
29.0,-9.69,19.85,0.58,14,3,41
25.19,-5.12,19.85,0.48,14,3,42
-10.0,0.73,-19.2,0.48,14,3,43
-10.0,7.73,-19.2,0.53,14,3,44
29.0,-4.5,19.85,0.48,14,3,45
22.75,-6.44,19.85,0.58,14,3,46
-10.0,2.01,-19.2,0.53,14,3,47
-10.0,6.13,-19.2,0.44,14,3,48
29.0,-10.88,19.85,0.48,14,3,49
29.0,-6.47,19.85,0.44,14,3,50
-10.0,0.17,-19.2,0.53,14,3,51
-10.0,9.39,-19.2,0.53,14,3,52
29.0,-11.56,19.85,0.58,14,3,53
-10.0,3.07,-14.47,0.58,14,3,54
-10.0,-1.03,-15.91,0.58,14,3,55
-10.0,6.9,-19.2,0.53,14,3,56
29.0,-7.9,19.85,0.53,14,3,57
20.6,-3.1,19.85,0.53,14,3,58
-10.0,-0.59,-10.5,0.48,14,3,59
-10.0,2.84,-19.2,0.44,14,4,1
29.0,-3.08,19.04,0.53,14,4,2
18.27,-6.34,19.85,0.53,14,4,3
-10.0,8.34,-19.2,0.53,14,4,4
-10.0,4.87,-17.39,0.53,14,4,5
29.0,0.89,19.85,0.53,14,4,6
18.02,-5.04,19.85,0.58,14,4,7
-10.0,4.14,-19.2,0.53,14,4,8
-10.0,3.27,-18.54,0.53,14,4,9
29.0,0.48,18.16,0.58,14,4,10
-8.76,4.36,-3.96,0.53,14,4,11
-10.0,-5.86,-19.2,0.58,14,4,12
-10.0,6.09,-19.2,0.48,14,4,13
29.0,-7.62,19.85,0.63,14,4,14
29.0,-5.88,19.85,0.58,14,4,15
-10.0,5.14,-15.54,0.53,14,4,16
-10.0,5.85,-19.2,0.53,14,4,17
29.0,-9.72,19.85,0.53,14,4,18
23.33,-6.75,19.85,0.48,14,4,19
-10.0,3.7,-19.2,0.48,14,4,20
-10.0,6.34,-19.2,0.58,14,4,21
29.0,-5.92,15.07,0.58,14,4,22
18.73,-7.26,17.19,0.58,14,4,23
-10.0,-1.08,-19.2,0.48,14,4,24
-10.0,8.88,-19.2,0.58,14,4,25
18.59,-4.19,14.56,0.58,14,4,26
15.28,-4.25,10.81,0.53,14,4,27
-10.0,-0.28,-13.06,0.63,14,4,28
-10.0,4.57,-19.2,0.53,14,4,29
28.35,-0.91,14.86,0.53,14,4,30
22.02,-3.19,19.54,0.53,14,4,31
-10.0,0.0,-19.2,0.58,14,4,33
-10.0,9.63,-19.2,0.53,14,4,34
29.0,-9.28,19.85,0.58,14,4,35
21.89,-7.46,19.85,0.53,14,4,36
-10.0,0.42,-19.2,0.44,14,4,37
-10.0,7.74,-19.2,0.63,14,4,38
29.0,-11.16,19.85,0.48,14,4,39
25.95,-6.94,19.85,0.58,14,4,40
-10.0,7.63,-19.2,0.53,14,4,41
-10.0,8.87,-19.2,0.58,14,4,42
14.53,-5.03,11.55,0.58,14,4,43
10.26,-6.31,3.5,0.53,14,4,44
-10.0,-3.01,-17.94,0.58,14,4,45
-10.0,4.29,-19.01,0.58,14,4,46
-10.0,-1.38,-19.2,0.53,14,4,47
29.0,-6.15,19.85,0.53,14,4,48
-10.0,1.22,-19.2,0.58,14,4,49
-10.0,6.97,-19.2,0.53,14,4,50
29.0,-11.55,19.85,0.58,14,4,51
29.0,-2.28,19.85,0.58,14,4,52
-10.0,3.95,-19.2,0.58,14,4,53
-10.0,6.4,-19.2,0.53,14,4,54
29.0,-10.51,19.85,0.58,14,4,55
29.0,-4.1,19.85,0.58,14,4,56
-10.0,3.23,-19.2,0.58,14,4,57
-10.0,6.22,-19.2,0.53,14,4,58
-0.03,-10.1,-2.21,0.48,14,4,59
26.71,-4.16,19.85,0.58,14,5,0
-10.0,-1.97,-19.2,0.48,14,5,1
-10.0,6.52,-19.2,0.53,14,5,2
29.0,-4.76,19.85,0.44,14,5,3
29.0,-3.55,19.85,0.53,14,5,5
-10.0,1.78,-19.2,0.53,14,5,6
-10.0,6.33,-19.2,0.48,14,5,7
29.0,-5.62,19.85,0.58,14,5,8
29.0,-5.96,19.85,0.63,14,5,9
-10.0,-4.02,-16.38,0.48,14,5,10
-10.0,4.43,-19.2,0.58,14,5,11
29.0,0.08,17.73,0.53,14,5,12
26.1,-7.52,19.85,0.58,14,5,13
-10.0,-3.04,-19.2,0.48,14,5,14
-10.0,9.22,-19.2,0.44,14,5,15
-10.0,-2.22,-13.39,0.58,14,5,16
25.47,-0.14,19.85,0.53,14,5,17
29.0,-4.11,19.85,0.44,14,5,18
-10.0,8.07,-19.2,0.58,14,5,19
29.0,-8.2,19.85,0.58,14,5,20
24.31,-2.41,19.85,0.48,14,5,21
-10.0,-2.49,-11.21,0.53,14,5,22
-10.0,4.28,-19.2,0.58,14,5,23
27.6,-0.24,14.43,0.63,14,5,24
19.6,-7.2,13.81,0.48,14,5,25
-10.0,-3.72,-19.2,0.48,14,5,26
-10.0,7.87,-19.2,0.53,14,5,27
29.0,-9.23,19.85,0.58,14,5,28
29.0,-4.53,19.85,0.53,14,5,29
-10.0,0.23,-19.2,0.48,14,5,30
14.99,1.35,8.08,0.48,14,5,31
29.0,-4.34,19.85,0.53,14,5,32
17.66,-6.93,10.06,0.44,14,5,33
-10.0,-3.93,-19.2,0.58,14,5,34
-10.0,4.57,-19.2,0.53,14,5,35
29.0,-3.74,18.85,0.48,14,5,37
29.0,-5.04,19.85,0.53,14,5,38
-10.0,-1.76,-19.2,0.48,14,5,39
-10.0,5.2,-19.2,0.58,14,5,40
29.0,-10.07,19.85,0.48,14,5,41
29.0,-6.22,19.85,0.53,14,5,42
-10.0,0.3,-19.2,0.48,14,5,43
-10.0,7.37,-19.2,0.53,14,5,44
-10.0,2.17,-19.2,0.53,14,5,45
29.0,-5.82,19.85,0.48,14,5,46
29.0,-11.94,19.85,0.48,14,5,47
-10.0,6.62,-14.87,0.48,14,5,48
29.0,1.24,19.85,0.53,14,5,49
-10.0,6.3,-19.2,0.48,14,5,50
29.0,-1.15,19.85,0.48,14,5,51
23.3,-2.78,19.85,0.48,14,5,52
-10.0,-0.62,-19.2,0.53,14,5,53
-10.0,7.48,-19.2,0.44,14,5,54
-10.0,3.49,-19.2,0.58,14,5,55
29.0,-6.93,19.85,0.58,14,5,56
29.0,-11.0,19.85,0.48,14,5,57
29.0,-1.67,19.85,0.48,14,5,58
-10.0,-1.72,-19.2,0.48,14,5,59
-10.0,7.72,-19.2,0.58,14,6,0
29.0,-8.0,19.85,0.48,14,6,1
25.13,-1.02,19.85,0.53,14,6,2
-10.0,-0.67,-15.29,0.53,14,6,3
19.95,-0.57,11.84,0.48,14,6,4
29.0,-8.86,19.85,0.48,14,6,5
28.2,-4.74,19.85,0.58,14,6,6
-10.0,-3.57,-16.72,0.58,14,6,7
-10.0,6.94,-19.2,0.48,14,6,9
29.0,-8.92,19.85,0.53,14,6,10
26.92,-5.2,19.85,0.44,14,6,11
-10.0,-6.89,-18.59,0.58,14,6,12
-10.0,4.86,-19.2,0.48,14,6,13
29.0,-8.99,19.85,0.48,14,6,14
27.56,-4.21,19.85,0.48,14,6,15
-10.0,-0.02,-19.2,0.48,14,6,16
-10.0,6.26,-19.2,0.48,14,6,17
27.0,-7.26,16.56,0.44,14,6,18
22.92,-6.25,19.85,0.53,14,6,19
-10.0,2.67,-19.2,0.53,14,6,20
-10.0,6.63,-19.2,0.58,14,6,21
29.0,-11.19,19.85,0.48,14,6,22
25.02,-3.57,19.85,0.48,14,6,23
-10.0,0.63,-9.85,0.58,14,6,24
-10.0,5.89,-19.2,0.48,14,6,25
29.0,-4.56,19.85,0.48,14,6,26
27.35,-6.16,19.85,0.53,14,6,27
-10.0,0.0,-5.4,0.53,14,6,28
-10.0,5.18,-18.22,0.58,14,6,29
29.0,-9.76,19.85,0.48,14,6,30
23.79,-5.88,19.85,0.58,14,6,31
-10.0,9.88,-19.2,0.58,14,6,32
-10.0,3.59,-14.89,0.58,14,6,33
28.15,3.26,16.75,0.53,14,6,34
18.98,-6.85,18.06,0.53,14,6,35
4.48,4.8,0.3,0.53,14,6,36
-10.0,5.46,-19.2,0.48,14,6,37
29.0,-1.53,18.87,0.58,14,6,38
17.94,-5.96,16.38,0.48,14,6,39
-10.0,0.59,-19.2,0.48,14,6,41
-10.0,9.88,-19.2,0.53,14,6,42
29.0,-8.51,19.85,0.48,14,6,43
29.0,-5.73,19.85,0.53,14,6,44
-10.0,7.5,-19.2,0.53,14,6,45
-10.0,5.08,-19.2,0.58,14,6,46
29.0,-9.56,19.85,0.48,14,6,47
27.12,-4.47,19.85,0.48,14,6,48
-10.0,7.09,-19.2,0.48,14,6,49
-10.0,6.69,-19.2,0.53,14,6,50
29.0,-6.93,19.85,0.53,14,6,51
-10.0,2.88,-4.19,0.53,14,6,52
-10.0,-0.37,-12.61,0.53,14,6,53
-10.0,7.51,-19.2,0.48,14,6,54
29.0,-9.11,19.85,0.58,14,6,55
23.48,-3.54,19.85,0.53,14,6,56
-10.0,1.82,-19.2,0.53,14,6,57
-10.0,7.81,-19.2,0.53,14,6,58
29.0,-10.25,19.85,0.58,14,6,59
29.0,-3.21,19.85,0.44,14,7,0
-10.0,2.49,-19.2,0.48,14,7,1
-10.0,7.31,-19.2,0.48,14,7,2
-10.0,9.94,-19.2,0.58,14,7,3
29.0,-3.62,19.85,0.58,14,7,4
25.92,-3.01,12.64,0.63,14,7,5
15.38,-5.88,9.12,0.53,14,7,6
-10.0,-2.54,-19.2,0.53,14,7,7
-10.0,6.7,-19.2,0.48,14,7,8
11.11,-11.83,6.59,0.53,14,7,9
29.0,-6.39,19.85,0.53,14,7,10
-10.0,4.76,-19.2,0.48,14,7,11
-10.0,7.35,-19.2,0.63,14,7,13
29.0,-8.51,19.85,0.58,14,7,14
23.73,-4.82,19.85,0.53,14,7,15
-10.0,0.03,-16.94,0.58,14,7,16
-10.0,6.76,-19.2,0.44,14,7,17
27.44,-3.98,16.07,0.58,14,7,18
20.0,-4.83,17.34,0.53,14,7,19
-10.0,1.31,-19.2,0.53,14,7,20
-10.0,8.08,-19.2,0.53,14,7,21
29.0,-11.04,19.85,0.48,14,7,22
-10.0,5.44,-19.2,0.58,14,7,23
-10.0,5.35,-19.2,0.48,14,7,24
-10.0,6.5,-19.2,0.53,14,7,25
10.44,3.17,6.51,0.58,14,7,26
23.83,-1.75,19.85,0.48,14,7,27
-10.0,1.19,-11.73,0.48,14,7,28
-10.0,4.42,-19.2,0.48,14,7,29
28.12,1.47,14.89,0.58,14,7,30
20.81,-3.66,18.46,0.58,14,7,31
-10.0,2.33,-19.2,0.53,14,7,32
-10.0,7.73,-19.2,0.48,14,7,33
29.0,-5.56,19.85,0.48,14,7,34
25.97,-7.21,19.85,0.58,14,7,35
-10.0,5.81,-19.2,0.53,14,7,36
-10.0,7.13,-19.2,0.53,14,7,37
29.0,-9.15,19.85,0.53,14,7,38
29.0,-1.34,19.85,0.58,14,7,39
-10.0,8.93,-19.2,0.48,14,7,40
-10.0,5.87,-19.2,0.48,14,7,41
-1.17,0.5,2.25,0.44,14,7,42
29.0,-5.39,19.85,0.58,14,7,43
29.0,-13.76,19.85,0.53,14,7,44
29.0,-7.43,19.85,0.48,14,7,46
-10.0,2.26,-19.2,0.53,14,7,47
-10.0,8.49,-19.2,0.48,14,7,48
29.0,-8.91,19.85,0.48,14,7,49
25.34,-5.88,19.85,0.48,14,7,50
-10.0,4.21,-19.2,0.53,14,7,51
-10.0,5.28,-19.2,0.63,14,7,52
29.0,-10.07,19.85,0.48,14,7,53
-10.0,7.08,-19.2,0.53,14,7,54
-10.0,4.97,-19.2,0.48,14,7,55
-10.0,9.55,-19.2,0.63,14,7,56
29.0,-11.58,19.85,0.53,14,7,57
23.94,-6.33,19.85,0.48,14,7,58
-10.0,-0.6,-16.23,0.53,14,7,59
-10.0,5.5,-19.2,0.48,14,8,0
29.0,-6.41,19.85,0.58,14,8,1
26.08,-9.45,19.85,0.53,14,8,2
-10.0,-3.99,-19.2,0.48,14,8,3
-10.0,5.91,-19.2,0.53,14,8,4
29.0,-6.71,19.85,0.48,14,8,5
29.0,-2.97,19.85,0.48,14,8,6
-10.0,-0.1,-19.2,0.48,14,8,7
-10.0,6.34,-19.2,0.48,14,8,8
29.0,-7.43,19.85,0.48,14,8,9
20.52,-0.69,19.85,0.53,14,8,10
-10.0,9.79,-19.2,0.53,14,8,11
-10.0,7.13,-19.2,0.48,14,8,12
29.0,-4.39,19.85,0.53,14,8,13
2.84,3.07,3.68,0.53,14,8,14
-10.0,3.84,-19.2,0.58,14,8,15
-10.0,2.09,-19.2,0.53,14,8,16
29.0,-6.2,19.85,0.53,14,8,18
26.09,-2.08,19.85,0.53,14,8,19
-10.0,4.01,-19.2,0.53,14,8,20
-10.0,6.68,-19.2,0.48,14,8,21
29.0,-5.57,17.86,0.48,14,8,22
19.93,-4.05,18.28,0.53,14,8,23
-10.0,3.96,-19.2,0.48,14,8,24
-10.0,6.24,-19.2,0.44,14,8,25
29.0,2.05,19.85,0.48,14,8,26
26.53,-4.36,19.85,0.53,14,8,27
-10.0,-0.43,-19.2,0.53,14,8,28
-10.0,6.69,-19.2,0.44,14,8,29
29.0,-9.84,19.85,0.48,14,8,30
-6.65,4.45,-1.14,0.53,14,8,31
-10.0,5.16,-19.2,0.53,14,8,32
-10.0,6.07,-19.2,0.53,14,8,33
-10.0,-0.5,-19.2,0.58,14,8,34
24.44,-4.31,19.85,0.58,14,8,35
29.0,-9.83,19.85,0.48,14,8,36
21.07,-0.76,19.85,0.53,14,8,37
-10.0,-6.63,-8.24,0.48,14,8,38
-10.0,5.69,-19.2,0.48,14,8,39
29.0,-4.59,19.85,0.53,14,8,40
23.23,-5.33,19.85,0.53,14,8,41
-10.0,3.93,-19.2,0.48,14,8,42
-10.0,5.91,-19.2,0.48,14,8,43
29.0,-3.99,16.52,0.58,14,8,44
18.45,-5.89,14.9,0.34,14,8,45
-10.0,-0.21,-19.2,0.58,14,8,46
19.72,3.94,10.17,0.44,14,8,47
23.03,4.16,11.11,0.48,14,8,48
19.78,-6.32,12.0,0.53,14,8,50
-10.0,-1.11,-19.2,0.48,14,8,51
-10.0,7.91,-19.2,0.48,14,8,52
29.0,-7.81,19.85,0.48,14,8,53
29.0,-4.63,19.85,0.58,14,8,54
-10.0,2.17,-19.2,0.58,14,8,55
-10.0,7.74,-19.2,0.53,14,8,56
-10.0,-14.62,-7.07,0.48,14,8,57
29.0,-4.71,19.85,0.53,14,8,58
-10.0,-9.94,-17.51,0.48,14,8,59
-10.0,5.35,-19.2,0.48,14,9,0
29.0,-3.1,19.85,0.53,14,9,1
28.09,-3.82,19.85,0.63,14,9,2
-10.0,1.78,-19.2,0.58,14,9,3
12.05,1.68,4.77,0.53,14,9,4
29.0,-9.43,19.85,0.44,14,9,5
8.09,-6.22,1.1,0.63,14,9,6
-10.0,1.2,-16.25,0.48,14,9,7
-10.0,5.66,-19.2,0.53,14,9,8
29.0,-11.16,19.85,0.53,14,9,9
22.86,-7.84,19.85,0.53,14,9,10
-10.0,3.56,-19.2,0.63,14,9,11
-10.0,7.25,-19.2,0.48,14,9,12
29.0,-1.05,19.85,0.53,14,9,13
26.22,-7.64,19.85,0.53,14,9,14
-10.0,6.51,-19.2,0.48,14,9,15
-10.0,9.04,-19.2,0.58,14,9,16
29.0,-11.96,19.85,0.53,14,9,17
29.0,-2.97,19.85,0.53,14,9,18
-10.0,9.36,-19.2,0.58,14,9,19
0.73,-1.11,1.09,0.53,14,9,20
26.72,-3.39,15.39,0.58,14,9,22
29.0,-5.89,19.85,0.44,14,9,23
-10.0,4.02,-19.2,0.53,14,9,24
-10.0,10.16,-19.2,0.58,14,9,25
29.0,-12.53,19.85,0.53,14,9,26
21.2,-5.79,19.85,0.63,14,9,27
16.2,-6.6,11.47,0.48,14,9,28
-10.0,8.11,-19.2,0.58,14,9,29
29.0,-7.95,19.85,0.48,14,9,30
23.58,-6.48,19.85,0.53,14,9,31
-10.0,8.93,-19.2,0.48,14,9,32
-10.0,8.29,-19.2,0.48,14,9,33
29.0,-6.29,19.85,0.63,14,9,34
2.6,-3.05,-1.2,0.53,14,9,35
-10.0,-0.19,-13.94,0.53,14,9,36
10.5,-1.48,4.35,0.53,14,9,37
29.0,-7.51,19.85,0.53,14,9,38
25.71,-2.47,19.85,0.48,14,9,39
-10.0,10.98,-19.2,0.48,14,9,40
-10.0,5.78,-19.2,0.48,14,9,41
29.0,-4.18,19.85,0.44,14,9,42
23.91,0.01,19.85,0.44,14,9,43
-10.0,-0.59,-14.48,0.53,14,9,44
-10.0,5.44,-19.2,0.58,14,9,45
28.87,-3.97,17.78,0.58,14,9,46
16.72,-5.42,15.17,0.48,14,9,47
-10.0,1.44,-19.2,0.53,14,9,48
-10.0,9.15,-19.2,0.53,14,9,49
29.0,-9.46,19.85,0.58,14,9,50
22.41,-6.3,19.85,0.44,14,9,51
-10.0,3.2,-19.2,0.48,14,9,52
26.34,0.05,17.0,0.48,14,9,54
29.0,-6.66,19.85,0.48,14,9,55
16.42,-6.14,11.59,0.58,14,9,56
-10.0,-3.06,-19.2,0.58,14,9,57
-10.0,7.55,-19.2,0.48,14,9,58
-10.0,-0.05,-19.2,0.53,14,9,59
29.0,-3.61,19.85,0.53,14,10,0
-10.0,8.21,-19.2,0.53,14,10,1
-10.0,6.84,-19.2,0.53,14,10,2
29.0,-9.72,19.85,0.44,14,10,3
29.0,-1.72,19.85,0.58,14,10,4
-10.0,8.87,-19.2,0.48,14,10,5
-10.0,6.23,-19.2,0.48,14,10,6
29.0,-2.13,16.96,0.48,14,10,7
19.24,-6.8,12.33,0.58,14,10,8
-6.14,0.3,-4.49,0.58,14,10,9
-10.0,7.04,-19.2,0.48,14,10,10
29.0,-10.91,19.85,0.53,14,10,11
29.0,-3.51,19.85,0.58,14,10,12
-10.0,4.84,-19.2,0.48,14,10,13
-10.0,8.43,-19.2,0.53,14,10,14
29.0,-11.42,19.85,0.58,14,10,15
24.69,-3.99,19.85,0.53,14,10,16
-10.0,8.65,-19.2,0.53,14,10,17
-10.0,5.39,-19.2,0.58,14,10,18
29.0,-9.9,19.85,0.58,14,10,19
26.69,-2.65,19.85,0.53,14,10,20
-10.0,9.37,-19.2,0.58,14,10,21
-10.0,5.06,-19.2,0.48,14,10,22
29.0,-9.08,19.85,0.58,14,10,23
27.58,-4.2,19.85,0.63,14,10,24
6.99,-8.16,13.53,0.48,14,10,26
-10.0,6.71,-19.2,0.53,14,10,27
29.0,-10.61,19.85,0.53,14,10,28
18.83,-1.65,19.85,0.53,14,10,29
24.74,-7.01,19.85,0.58,14,10,30
-10.0,6.28,-19.2,0.58,14,10,31
24.26,-4.35,12.71,0.53,14,10,32
9.05,-6.24,6.44,0.44,14,10,33
-10.0,2.25,-19.2,0.58,14,10,34
-10.0,7.88,-19.2,0.44,14,10,35
29.0,-14.84,19.85,0.58,14,10,36
19.28,-3.41,19.85,0.58,14,10,37
-10.0,1.23,-9.61,0.58,14,10,38
-10.0,7.85,-19.2,0.53,14,10,39
29.0,-7.56,19.85,0.48,14,10,40
24.02,-7.51,19.13,0.58,14,10,41
-10.0,-5.15,-19.2,0.58,14,10,42
-10.0,6.93,-19.2,0.53,14,10,43
29.0,-8.36,19.85,0.53,14,10,44
20.4,-5.32,19.85,0.53,14,10,45
-10.0,-2.93,-19.2,0.48,14,10,46
-10.0,5.4,-19.2,0.58,14,10,47
29.0,-13.05,19.85,0.58,14,10,48
14.83,-3.23,19.85,0.53,14,10,49
-10.0,-5.78,-17.2,0.53,14,10,50
-10.0,5.94,-19.2,0.53,14,10,51
-10.0,-4.03,-19.2,0.58,14,10,52
23.89,-5.85,19.85,0.58,14,10,53
29.0,-5.63,19.85,0.53,14,10,54
18.5,-3.81,19.85,0.48,14,10,55
14.15,6.27,8.8,0.44,14,10,56
-10.0,7.42,-19.2,0.48,14,10,58
26.9,1.99,14.6,0.53,14,10,59
-10.0,2.98,-11.02,0.48,14,11,0
-10.0,-1.05,-19.2,0.53,14,11,1
-10.0,8.42,-19.2,0.53,14,11,2
29.0,-9.47,19.85,0.53,14,11,3
25.93,-6.31,19.85,0.53,14,11,4
